Review_ID,Restaurant_ID,ID,review_title,user_importance,user_name,user_rating,user_review
88-93,88,93,Very Good,"99 Reviews , 866 Followers",Raghu Chandra Prodduturi,4,"Tucked in the corner of what seems like a nice little alley, Sofrehh is first-of-it's kind that I have been to where a food truck that could turn a parking space into an open air, cozy and cute little restaurant (almost!). Following the greek style of blue and white spaces, it gives a pleasant feel. Coming to the food itself. Having a limited menu actually made it quite easy to choose but I do hope they keep changing/adding stuff else it's going to be difficult to create sticky customers. As me and my wife are not a big fan of cold sandwiches we both opted for veg falafel. Served in a cardboard plate, we got two pieces of veg falafel nicely wrapped and labelled (good job guys, avoids confusion of all sorts). As soon as the food was served we felt it was quite expensive for a small place but luckily the food was quite filling for the both of us. All of a sudden we are served with two more pieces of the veg falafel, baffled we were. Then we realised that one portion has two pieces and our tummy was full with just one portion, now we felt the price was quite justified. Coming to the taste, the olive foccacia used for veg falafel was buttery, soft and almost melted in the mouth. The chickpea patty was freshly made adding to the taste. Mayo was quite well balanced. Overall, felt simple but all the ingredients blended in well and the falafel felt just perfect. One small suggestion though. How about adding a half portion at Rs. 125? Feels light on the pocket and is quite filling for someone like me :) I guess I will be back sometime soon to try out other options in their menu. Having went there after hogging some delicious gelato elsewhere we couldn't really try out much today. All the the best to the guys running the show. It looks like a bold new attempt that depicts your hard work! I also appreciate the fact that neither the wrapping around the food nor the take away bag nor anything else had any plastic, keep it up! (go green). PS: we eventually had to opt for a takeaway for one portion as we couldn't eat it all there."
88-94,88,94,Poor,"7 Reviews , 3 Followers",Sushma K,1,Falafel was too oily and found a dead ant in it😫 Penner olive was just not palatable
88-95,88,95,Legendary,"15 Reviews , 18 Followers",Sweta Mohanty,5,"Landed up on a windy, cold night after reading about them on zomato. Pleasantly surprised by the decor ( if you could call it that) and very impressed by the effort considering its a food truck!!!. Had a cold sandwich ( egg, potato and chicken) and my husband had the veg falafel. Both were yummy and very very easy on the pocket . Coffee was decent enough considering it was served from a packet. Ended up with a saffron and rose water ice cream with a generous garnish of pistachios. All in all, a lovely experience; definitely to be repeated. Go if you love sandwiches and enjoy an easy vibe. The cons - sandwich is huuuuge ;) They should get a nice coffee machine ( if Persian cuisine permits them to ;) ) Shout Out to the owner who went out of his way to make us feel comfortable."
88-96,88,96,Legendary,"6 Reviews , 41 Followers",Roshan M,5,Much better than most of the big restaurants and decently priced.
88-97,88,97,Poor,"2 Reviews , 1 Follower",Pratham Sethi,1,not as good as it used to be
88-98,88,98,Legendary,"76 Reviews , 451 Followers",Neha Patnaik,5,"This place definitely has blew me away with their excellent breads. So soft and supple. These could melt down in your mouth itself. I ordered cutty murgh sandwich which is good enough for one if you have hungry stomach. The herbed minced chicken meat was stuffed under their patty bread. The taste was great. Definitely coming back. Overall: 5/5 Food: 5/5 Service: 5/5 VFM: 4/5 ( If you consider taste, then 5/5 )"
88-99,88,99,Legendary,"20 Reviews , 6 Followers",Sanjay Krishnaswami,5,"A true test for a really great eating joint is when it draws you back like a magnet. Boy! and did Soffreh draw us back. To begin with, I am a real big connoisseur of authentic Persian food and I have been ruing the lack of a single authentic Persian restaurant in Hyderabad ever since I moved here. I keep scouring Zomato regularly for anything that might seem to be authentic Persian and a few weeks back when I came upon Soffreh, I decided to give it a try. At that time they were located at a different spot. The sandwich was so good that I had to return back next week. Only the location had changed and it is now better. The food truck is parked by the side of a building and with the lights and seats the owners have created a beautiful ambiance that you can actually enjoy your evening of eating out. Coming to the main attraction the food - I tried the Koobideh Sandwich on both occasions and also the Cutty Murgh on the second. The Koobideh is my preferred choice. I have never come across a lamb patty so tender and juicy, that it just melts in your mouth. They bake their own bread and that tells in the quality of the sandwich. It is the softest, most flavorful bread you would have had ever. I have just found my favorite dish in all of Hyderabad and I will be back again and again to taste the Koobideh Sandwich. This one is a true winner!"
88-100,88,100,Very Good,"51 Reviews , 39 Followers",Ishtiaq M Ahmed,4,Eating here is like enjoying autumn in Hyderabad summer... truly refreshing. The food is worth your trip to this beautiful truck with very courteous staff who are willing to spend time with the guest explaining what’s in the plate. The breads used are a blessing against the mass sandwich loafs used even-in some upmarket restaurants. Would love to see some grilled stuff with less love of butter & creams as accompaniments.
88-101,88,101,Legendary,"187 Reviews , 729 Followers",Aditya Mankani,5,"😋 Fresh and Yummy 😋 Stumbled across this awesome looking food truck, all lit up and beautiful. Very different on the menu very Persian. I was so exited because this is what hyderabad needs more of rather than those silly dosa and bread omelette trucks. Ordered a couple of different sandwiches 🥪 The focaccia bread was like Wo ... soft and sooo fresh. The kubudo sandwich 🥪 was my favourite the crunch in the lamb Patty the sauce and the whole package was like awesome 👏 We had the veg falafel 🥙 sandwich as well. Didn’t get a chance to taste the coffee as it was too late in the night but, seemed like an awesome International brand and the aroma of the coffee ☕️ smelt great. I am exited to go back to this food truck again. I wish the owners the best and to continue experimenting more newer things on the menu and not to change anything even if people of hyderabad ask for more spice or more rice ... Good luck and looking forward for so many more food trucks like this one in hyderabad!"
88-102,88,102,Legendary,"275 Reviews , 4106 Followers",Abhilash Pradhan (AbTheFoodie),5,"This one was on my radar for some time now after seeing the beautiful truck parked next to the Hyderabad Wine Mart , opposite Neerus , Jubilee Hills. Everything about this place is plush , from the beautiful food truck, to the amazing lighting, to the serving tray to the actual food presentation. It doesn't feel like you are eating at an Indian food truck. Coming to the food , I ordered a Cutty Murgh for the girl as I was full . But when the food arrived I couldn't resist myself gorging on half a portion of the sandwich The quantity is humungous and very apt for the price. The food , my gosh the bread , absolutely exquisite. Never have had such a fine bread . The chicken patty mixed with herbs was delicious too but I'm in awe of their breads . This one definitely deserves repeated visits . I am going for full marks for this joint . Do visit for some Exclusive Persian Sandwiches. Rating, Food -5/5 VFM -5/5 abthefoodie.wordpress.com"
88-103,88,103,Legendary,"1 Review , 19 Followers",Aara Sharma,5,"I love visiting this place often and I am sure I will bug you people with my demands more often. I have tried almost everything from the menu and I am glad you guys exist. The quality of bread is worth the bucks and the best part is, it fills you like nothing else does! I could forget Biryani for this. Love Sofrehh!"
88-104,88,104,Legendary,"3 Reviews , 99 Followers",Lavina K Lallwani,5,My third visit today since their launch.. 😍 Scrumptious would be an understatement! The meat melts! The bread is fresh and soft! Super tasty and the guys who serve do from their heart! Their Batsam coffee is a bonus! Would love to visit the truck often! Cheers! 🤩
88-105,88,105,Very Good,"16 Reviews , 264 Followers",Nikita Agarwal,4,"I tried veg falafel sandwich and it was too good! They fried falafel tikki in front of us and the bread was also soft and felt fresh! They have limited option, which makes it easier to choose from the menu. For a sandwich, 200 bucks is little expensive, and they can work on that part!"
88-106,88,106,Legendary,"3 Reviews , 34 Followers",Yogesh Jude,5,"One of the best sandwichs I have ever had, the best part is that the bread is so fresh and soft and the meat is extremely delicious and fresh. I can bet that any person wanting to taste exclusive Persian delight will truley enjoy the food considering the hospitality and customer centric approach. Way to go guys."
88-107,88,107,Legendary,"151 Reviews , 249 Followers",Hussain Abbas,5,"Absolutely exquisite! Had a sandwich with such an amazing bread after forever. The Kubideh and Cutty murgh are my favourite, the meat is grilled to perfection with some good salad but the bread steals the show for me. They have varieties of coffee and achaars as well. They are open from 5pm till 2am and are located at Jubilee hills road no. 37. Will be very easy to locate and very hard to not visit again!"
88-108,88,108,Legendary,1 Review,Pranavi Chalasani,5,Brilliant sandwich made with the freshest of ingredients. The meat patties are tender and the flavours are bang on! Looking forward to trying the rest of the menu!
88-109,88,109,Legendary,"6 Reviews , 5 Followers",Jasphin Josto,5,"Finally a good sandwich that is simple, satisfying and yet keeps true to its origins. The best place to get a taste of Persian cuisine on the go."
88-110,88,110,Good,"11 Reviews , 6 Followers",Anukalp Desai,3,"Tried Veg Falafel Sandwhich which was okay. May be their non veg sandwiches are great. Falafel were really good but the sandwich wasn't that great for price of Rs 200/-, it had very less filling. Falafel were so good they could be made into a separate side dish. Also tried 3 in 1 coffee which was good. For the price of veg sandwiches they need to add more vegetables and two more falafels!"
88-111,88,111,Legendary,"9 Reviews , 6 Followers",Dharan,5,"Absolutely the best ones I had tried in the recent times!! They are located next to Hyderabad Wine mart, just before Daspalla hotel lane. Oh man, couldn't resist admiring the minute attention to each & every detail they have taken care while preparing!!! Finally found the goto place for my non-veg cravings!! Asked them to help me out with selecting the one which is a must try & I have tried the Kubideh ( Grated Meat ) & Shah-Puk ( Meat patty ). Both of these were simply amazing. Loved the bread coz it is of Olive flavour. Understood from them that the meat is cooked for 1 hour turning it into patty. Never tasted these sort of varieties. Value for Money : 5/5. Service : 5/5. Would love to visit again to try out the other varieties they got to offer me!"
88-112,88,112,Legendary,"3 Reviews , 5 Followers",Ranjit Natarajan,5,"Saw this place on the way back from naturals around 5pm, so wanted to pick something to see whether it is worth returning back. Ordered cutty murgh.....and It was just awesome... the bread was soft and the chicken patty had a unique flavour. Will go back soon to try out the remaining items."
88-113,88,113,Legendary,"61 Reviews , 236 Followers",Lavanya Babbar,5,"So this is where we ended up while searching for a new place to end up my Sunday dinner. This Persian food truck serves the best sandwiches I've had till date. From the bread to the patty & the filling, the whole meal is made just to perfection with the right seasonings & the ingredients. We tried 3 sandwiches and our total was 660 must try: Cutty Sandwich: Blast of the flavors & spices put in the minced chicken patty!"
